2022-07-04 12:33:36,756---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 8042
2022-07-04 12:33:36,797---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-04 12:34:06,050---"GET / HTTP/1.1" 200 10838
2022-07-04 12:34:27,702---Bad Request: /
2022-07-04 12:34:27,708---"POST / HTTP/1.1" 400 6913
2022-07-04 12:34:34,019---"GET / HTTP/1.1" 200 10838
2022-07-04 12:34:46,288---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 8042
2022-07-04 12:34:46,327---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-04 12:34:47,443---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 8042
2022-07-04 12:34:47,484---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-04 12:34:47,767---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 8042
2022-07-04 12:34:47,838---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-04 12:37:18,167---Bad Request: /
2022-07-04 12:37:18,169---"POST / HTTP/1.1" 400 6850
2022-07-04 12:42:10,564---Bad Request: /
2022-07-04 12:42:10,565---"POST / HTTP/1.1" 400 6913
2022-07-04 12:42:53,410---Bad Request: /
2022-07-04 12:42:53,411---"POST / HTTP/1.1" 400 6913
2022-07-04 12:43:00,541---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 8042
2022-07-04 12:43:00,582---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-04 12:43:02,740---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 8042
2022-07-04 12:43:02,788---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-04 12:43:02,931---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 8042
2022-07-04 12:43:02,970---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-04 12:43:03,101---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 8042
2022-07-04 12:43:03,144---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-04 12:43:03,369---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 8042
2022-07-04 12:43:03,443---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-04 12:43:04,461---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 8042
2022-07-04 12:43:04,522---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-04 12:43:04,948---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 8042
2022-07-04 12:43:04,986---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-04 12:43:05,140---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 8042
2022-07-04 12:43:05,173---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-04 12:43:05,384---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 8042
2022-07-04 12:43:05,422---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-04 12:43:05,875---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 8042
2022-07-04 12:43:05,940---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-04 12:43:06,392---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 8042
2022-07-04 12:43:06,455---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-04 12:43:06,948---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 8042
2022-07-04 12:43:06,992---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-04 12:43:07,583---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 8042
2022-07-04 12:43:07,629---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-04 12:43:07,751---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 8042
2022-07-04 12:43:07,776---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-04 12:43:08,209---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 8042
2022-07-04 12:43:08,263---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-04 12:44:01,997---"POST / HTTP/1.1" 200 7292
2022-07-04 12:44:11,449---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 8297
2022-07-04 12:44:11,493---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-04 12:44:58,843---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 8297
2022-07-04 12:44:58,884---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-04 12:45:29,266---Watching for file changes with StatReloader
2022-07-04 12:52:45,733---Watching for file changes with StatReloader
2022-07-04 12:54:05,621---Watching for file changes with StatReloader
2022-07-04 13:02:11,764---Watching for file changes with StatReloader
2022-07-04 13:02:34,596---Watching for file changes with StatReloader
2022-07-04 13:04:01,185---"POST / HTTP/1.1" 200 7292
2022-07-04 14:47:28,506---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\electronic_device\settings.py changed, reloading.
2022-07-04 14:47:28,512---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\electronic_device\settings.py changed, reloading.
2022-07-04 14:47:29,594---Watching for file changes with StatReloader
2022-07-04 14:47:29,602---Watching for file changes with StatReloader
2022-07-04 14:47:31,444---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\electronic_device\settings.py changed, reloading.
2022-07-04 14:47:31,467---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\electronic_device\settings.py changed, reloading.
2022-07-04 22:01:35,336---Watching for file changes with StatReloader
2022-07-04 22:01:51,797---"GET / HTTP/1.1" 200 11966
2022-07-04 22:01:51,886---"GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 304 0
2022-07-04 22:01:51,892---"GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
2022-07-04 22:01:51,897---"GET /static/rest_framework/css/prettify.css HTTP/1.1" 304 0
2022-07-04 22:01:51,904---"GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
2022-07-04 22:01:51,906---"GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 304 0
2022-07-04 22:01:51,909---"GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
2022-07-04 22:01:51,910---"GET /static/rest_framework/css/default.css HTTP/1.1" 304 0
2022-07-04 22:01:51,913---"GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
2022-07-04 22:01:51,915---"GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 304 0
2022-07-04 22:01:51,920---"GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 304 0
2022-07-04 22:01:51,952---"GET /static/rest_framework/img/grid.png HTTP/1.1" 304 0
2022-07-04 22:02:40,081---Watching for file changes with StatReloader
2022-07-04 22:03:13,900---Bad Request: /
2022-07-04 22:03:13,905---"POST / HTTP/1.1" 400 6849
2022-07-04 22:04:04,370---Bad Request: /
